id,line,name,lat,lng,google_place_id,google_place_name,google_address,google_lat,google_lng
75,"05호선","여의도",37.521624,126.924191,"ChIJI0pyfD2ffDURS7Skr0U-e_M","여의도","서울특별시 여의도동",37.521625,126.924079
76,"05호선","여의나루",37.527098,126.932901,"ChIJoYcv-UeffDUROP7tCBRlilc","여의나루","서울특별시 여의동",37.52715,126.932827
77,"05호선","마포",37.539574,126.945932,"ChIJLeupoK-YfDURqmTF1KTCZuU","마포","서울특별시 마포구 도화동",37.539705,126.94604
78,"05호선","공덕",37.544018,126.951592,"ZERO_RESULTS",,,,
79,"05호선","애오개",37.553736,126.95682,"ChIJgU1uqneifDURQ1c_zwn1sog","애오개","서울특별시 공덕동",37.553599,126.956756
80,"05호선","충정로",37.559973,126.963672,"ChIJ8W1Q1nyifDURpQYScN_AzDs","충정로","서울특별시 충정로3가",37.559692,126.964332
81,"05호선","서대문",37.565773,126.966641,"ChIJNx9FzIiifDURIz4l-NPU4jw","서대문","서울특별시 충현동",37.565863,126.966642
82,"05호선","광화문",37.571026,126.976669,"ChIJ1ft_p-yifDURd9CrxasMUEc","광화문","서울특별시 종로구 종로1.2.3.4가동",37.571665,126.976502
83,"05호선","종로3가",37.571607,126.991806,"ChIJm4u5qeCifDURKoTCTVSt134","종로3가","서울특별시 종로3가",37.570436,126.992148
84,"05호선","을지로4가",37.566941,126.998079,"ChIJXXSl0R-jfDURmGHL_MxrrGE","을지로4가","서울특별시 중구 을지로동 178",37.566621,126.997733
85,"05호선","동대문역사문화공원",37.565138,127.007896,"ChIJRTkaPz2jfDUReQo0-UY580U","동대문역사문화공원","서울특별시 을지로7가",37.565682,127.008953
86,"05호선","청구",37.560245,127.013828,"ChIJz5-eMhSjfDUR59t0kbm1jnQ","청구","서울특별시 신당1동",37.56021399999999,127.013892
87,"05호선","신금호",37.554548,127.020331,"ZERO_RESULTS",,,,
88,"05호선","행당",37.557322,127.029476,"ChIJafD3UV2jfDUR3hE62tn4SRE","행당","서울특별시 행당2동",37.55741,127.029654
89,"05호선","왕십리",37.561533,127.037732,"ChIJaWenQVijfDURn0RpYmEzwks","왕십리","서울특별시 행당동",37.561949,127.038485
90,"05호선","마장",37.5661,127.042973,"ChIJGYSK06ukfDURoPRfktvzp90","마장","서울특별시 성동구 마장동 761-11",37.566136,127.042982
91,"05호선","답십리",37.566747,127.052704,"ChIJ-0q5NE27fDURWd3kvntKgT4","답십리","서울특별시 답십리1동",37.567091,127.052362
92,"05호선","장한평",37.56144,127.064623,"ChIJNVgZ58qkfDURI-0Ss5FptHk","장한평","서울특별시 장안1동",37.5616837,127.0652943
93,"05호선","군자",37.557121,127.079542,"ZERO_RESULTS",,,,
94,"05호선","아차산",37.551691,127.089761,"ChIJgdawlCylfDURA_71veEmG18","아차산","서울특별시 구의동",37.552031,127.089609
95,"05호선","광나루",37.545303,127.10357,"ChIJqRRbkDWlfDUR6TKhvwEe1As","광나루","서울특별시 광장동",37.545339,127.103623
96,"05호선","천호",37.538397,127.123572,"ChIJBcOeqVWlfDURL6r77rD0Kg8","천호","서울특별시 성내2동",37.538486,127.123905
97,"05호선","강동",37.535804,127.132481,"ChIJv6nPzv2vfDURcRJ5KktD24M","강동","서울특별시 천호동",37.535911,127.132307
98,"05호선","길동",37.537801,127.140004,"ChIJTaPOTxywfDURe8h8UwkrBKo","길동사거리.강동세무서","서울특별시 강남구 대치동 316",37.537776,127.140009
99,"05호선","굽은다리",37.545477,127.142853,"ChIJr9i32BawfDURw1UufZhNywo","굽은다리","서울특별시 명일동",37.545546,127.142923
100,"05호선","명일",37.55137,127.143999,"ChIJ7afG2hSwfDURjLFcKtOcdM0","명일","서울특별시 명일동",37.551345,127.144028
101,"05호선","고덕",37.555004,127.154151,"ChIJZ0izX0SwfDURz5b9CJTlRB4","고덕","서울특별시 고덕동",37.555058,127.154127
102,"05호선","상일동",37.556712,127.166417,"ChIJaWTxoVOwfDUR1kO7_wqcAZI","상일동","서울특별시 상일동",37.556663,127.165937
103,"05호선","둔촌동",37.527788,127.136248,"ChIJ8QN1rvqvfDUR_bk-mWVCAX0","둔촌동","서울특별시 강동구 둔촌동 양재대로 지하 1369",37.527692,127.136247
104,"05호선","올림픽공원",37.516078,127.130848,"ChIJI1sviouvfDURsd7w2LAsIuE","올림픽공원","서울특별시 오륜동",37.515883,127.130847
105,"05호선","방이",37.508857,127.126133,"ChIJoR5cWIevfDURM_Fg0s0Q1Eg","방이","서울특별시 성북구 돈암동",37.50856600000001,127.125977
106,"05호선","오금",37.502162,127.128111,"ChIJTalUAoCvfDURgMyND784b9k","오금역(3호선/5호선)","서울특별시 송파구 오금동 44-2",37.50206319999999,127.1280374
107,"05호선","개롱",37.498079,127.13482,"ChIJewagSXivfDURPvSPM-9TWtI","개롱","서울특별시 가락2동",37.49797,127.135085
108,"05호선","거여",37.493105,127.14415,"ZERO_RESULTS",,,,
109,"05호선","마천",37.49499,127.152781,"ChIJq6r9MqevfDUR1SY8qjmYGuo","마천","서울특별시 마천1동",37.495027,127.152806
110,"06호선","응암",37.598605,126.915577,"ChIJQSRb9jWYfDUROG0dAhs0Ps8","응암","서울특별시 신사동",37.598482,126.91561
111,"06호선","역촌",37.606021,126.922744,"ZERO_RESULTS",,,,
112,"06호선","불광",37.610469,126.929887,"ChIJTcStXiCYfDURi49wZ8N5qKY","불광","서울특별시 불광1동",37.610079,126.93024
113,"06호선","독바위",37.618456,126.933031,"ChIJBz_btfKXfDURAy6i71jPDyE","독바위","서울특별시 불광동",37.618397,126.933056
114,"06호선","연신내",37.619001,126.921008,"ZERO_RESULTS",,,,
115,"06호선","구산",37.611377,126.91727,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
116,"06호선","새절",37.591148,126.913629,"ZERO_RESULTS",,,,
117,"06호선","증산",37.583876,126.909645,"ChIJFW1z56qZfDURHSNsn5y93N4","증산","서울특별시 증산동",37.583942,126.909704
118,"06호선","디지털미디어시티",37.576646,126.900984,"ChIJX-YLTAWZfDURvcJAkKtyW1I","디지털미디어시티","서울특별시 상암동",37.576422,126.901217
119,"06호선","월드컵경기장",37.569532,126.899298,"ChIJ9wKTnxeZfDURivFirgg1M-4","월드컵경기장","서울특별시 성산2동",37.569657,126.899273
120,"06호선","마포구청",37.563515,126.903343,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
121,"06호선","망원",37.556094,126.910052,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
122,"06호선","합정",37.549463,126.913739,"ChIJV1A_Y9aYfDUR2PkPvMQNZ_g","합정","서울특별시 마포구 합정동 391-19",37.5495753,126.9139908
123,"06호선","상수",37.547716,126.922852,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
124,"06호선","광흥창",37.547456,126.931993,"ChIJ2YDHkseYfDURO_ow1unMfgg","광흥창","서울특별시 창전동",37.547481,126.931951
125,"06호선","대흥",37.547771,126.942069,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
126,"06호선","공덕",37.544018,126.951592,"ChIJbdZmlieZfDURBUo4lLwxQGk","망원역(6호선)","서울특별시 마포구 망원동 378",37.5557572,126.909907
127,"06호선","효창공원앞",37.539261,126.961351,"ChIJ9WL5jQ6ifDURfMYTpPnvfq4","효창공원앞","서울특별시 용문동",37.539298,126.961356
128,"06호선","삼각지",37.534777,126.97311,"ChIJ56ukWBaifDUR3Lkk9uSKJpM","삼각지","서울특별시 한강로동",37.534547,126.972987
129,"06호선","녹사평",37.534675,126.986695,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
130,"06호선","이태원",37.534488,126.994302,"ChIJHX2z-UqifDUR6L9ZIciWFzo","이태원","서울특별시 용산구 이태원1동 녹사평대로46길 16",37.534542,126.994596
131,"06호선","한강진",37.539631,127.001725,"ChIJ5QRw962jfDURDY5Vf055XFw","한강진","서울특별시 한남동",37.539838,127.001766
132,"06호선","버티고개",37.548013,127.007055,"ChIJjXR4kwejfDURe0ivBCBXsp8","버티고개","서울특별시 신당2동",37.548111,127.00714
133,"06호선","약수",37.55434,127.010655,"ChIJpX7zzQ-jfDURjtMsQxSRQgA","약수역","서울특별시 중구 신당동 247-11",37.554347,127.011001
134,"06호선","청구",37.560245,127.013828,"ZERO_RESULTS",,,,
135,"06호선","신당",37.565972,127.01782,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
136,"06호선","동묘앞",37.572627,127.016429,"ChIJpz_FrDejfDURODF56Bdmbq0","동묘앞","서울특별시 숭인동",37.573246,127.016589
137,"06호선","창신",37.579661,127.015241,"ZERO_RESULTS",,,,
138,"06호선","보문",37.585286,127.019381,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
139,"04호선","금정",37.372221,126.943429,"ChIJB_utNVtnezURsM2mFYeJxF8","금정역","군포시 금정동",37.37196369999999,126.9436458
140,"06호선","안암",37.586272,127.029005,"ChIJ9ZMj3jijfDURTveHoxtOaTU","6호선신당역","흥인동 162-1번지 6호 선신당역 중구 서울특별시 KR",37.567534,127.0161118
141,"06호선","고려대",37.590508,127.036296,"ChIJedJww6G8fDURE8MgWFfo7bE","고려대","서울특별시 성북구 종암동",37.59040299999999,127.035926
142,"06호선","월곡",37.601948,127.041518,"ChIJdRVXvn27fDURbNwUu7zRPCA","월곡","서울특별시 월곡2동",37.60199,127.041575
143,"06호선","상월곡",37.606377,127.048491,"ChIJgx7Qi4K7fDURNpfuBB4B-YU","상월곡","서울특별시 상월곡동",37.60660800000001,127.04888
144,"06호선","돌곶이",37.610537,127.056431,"ChIJp-tLi5m7fDURaUPBhdWJzgY","돌곶이","서울특별시 석관동",37.610524,127.056439
145,"06호선","석계",37.614805,127.065851,"ChIJzwwiIL-7fDURgGnuRMEqK6k","석계","서울특별시 월계3동",37.615049,127.065683
146,"06호선","태릉입구",37.617983,127.07512,"ChIJves1Zy26fDURV6-_p8OG_ag","화랑대역(6호선)","서울특별시 노원구 공릉동 284-5",37.6201696,127.0843884
147,"06호선","화랑대",37.620064,127.084689,"ChIJves1Zy26fDURV6-_p8OG_ag","화랑대역(6호선)","서울특별시 노원구 공릉동 284-5",37.6201696,127.0843884
148,"06호선","봉화산",37.617283,127.091401,"ChIJa4zw1S-6fDURkaUfLA3xvtk","봉화산(서울의료원)","서울특별시 신내동",37.617379,127.091315
149,"07호선","장암",37.700109,127.053196,"ChIJxc2plbm4fDUR38l_OPAo1Zw","장암","의정부시 장암동",37.700145,127.0531804
150,"07호선","도봉산",37.689313,127.046222,"ChIJW3EpBc64fDURDgUtyj1pBu0","도봉산","서울특별시 도봉동",37.689552,127.046063
151,"07호선","수락산",37.67785,127.055315,"ChIJxc2plbm4fDUR38l_OPAo1Zw","장암","의정부시 장암동",37.700145,127.0531804
152,"07호선","마들",37.66494,127.057675,"ZERO_RESULTS",,,,
153,"07호선","노원",37.655128,127.061368,"ZERO_RESULTS",,,,
154,"07호선","중계",37.644583,127.064303,"ChIJqfit02e5fDURVLi9wP_a-TU","중계","서울특별시 중계2.3동",37.645112,127.06411
155,"07호선","하계",37.636352,127.06799,"ChIJves1Zy26fDURV6-_p8OG_ag","화랑대역(6호선)","서울특별시 노원구 공릉동 284-5",37.6201696,127.0843884
156,"07호선","공릉",37.625742,127.072896,"ChIJves1Zy26fDURV6-_p8OG_ag","화랑대역(6호선)","서울특별시 노원구 공릉동 284-5",37.6201696,127.0843884
157,"07호선","태릉입구",37.617983,127.07512,"ChIJTarT48i7fDURAsiqkaR0Pqk","태릉입구","서울특별시 노원구 지하, 동일로 992-1",37.617365,127.07486
158,"07호선","먹골",37.610637,127.077725,"ZERO_RESULTS",,,,
159,"07호선","중화",37.602545,127.079264,"ZERO_RESULTS",,,,
160,"07호선","상봉",37.596362,127.085032,"ChIJYeKSnlO6fDURtWcsuOZ7AbM","상봉","서울특별시 상봉1동",37.5972353,127.0859765
161,"07호선","면목",37.588579,127.087503,"ZERO_RESULTS",,,,
162,"07호선","사가정",37.580894,127.088478,"ZERO_RESULTS",,,,
163,"07호선","용마산",37.573647,127.086727,"ZERO_RESULTS",,,,
164,"07호선","중곡",37.565923,127.08432,"ZERO_RESULTS",,,,
165,"07호선","군자",37.557121,127.079542,"ZERO_RESULTS",,,,
166,"07호선","어린이대공원",37.548014,127.074658,"ChIJn672-dqkfDUR6WGmqtUQjHU","어린이대공원","서울특별시 군자동",37.547913,127.07461
167,"07호선","건대입구",37.540693,127.07023,"ChIJBVAHrOmkfDURiatjSxtmL6o","건대입구","서울특별시 화양동",37.540372,127.069276
168,"07호선","뚝섬유원지",37.53154,127.066704,"ChIJe1gq1POkfDURRUpRYPq3xY4","뚝섬유원지","서울특별시 광진구 자양동 능동로 10",37.531544,127.066708
169,"07호선","청담",37.519365,127.05335,"ZERO_RESULTS",,,,
170,"07호선","강남구청",37.517186,127.04128,"ChIJBQm8bHWkfDURTuYU4bV3ty0","강남구청","서울특별시 삼성동",37.517168,127.041301
171,"07호선","반포",37.508178,127.011727,"ZERO_RESULTS",,,,
172,"07호선","고속터미널",37.50481,127.004943,"ZERO_RESULTS",,,,
173,"07호선","남성",37.484596,126.971251,"ChIJIdFmXrGhfDURDxh-seS2itk","총신대입구(이수)","서울특별시 사당동",37.48680299999999,126.982193
174,"07호선","장승배기",37.504898,126.93915,"ZERO_RESULTS",,,,
175,"02호선","신대방",37.487462,126.913149,"ChIJcftijsqffDUR4RorSjnrV04","신대방","서울특별시 신림동",37.487563,126.913346
176,"02호선","신도림",37.508725,126.891295,"ChIJnfLXQl2efDUR23sDiTisnuo","서울메트로신도림영업소","서울특별시 구로구 구로5동 3-25",37.5070431,126.8902185
177,"02호선","문래",37.517933,126.89476,"ChIJdQ2qAfSefDUR358kje79Nvs","문래","서울특별시 문래동3가",37.517999,126.894825
178,"02호선","영등포구청",37.52497,126.895951,"ChIJzWphwe6efDURcZe18CejFHs","영등포구청","서울특별시 당산동",37.525469,126.896564
179,"02호선","당산",37.53438,126.902281,"ChIJqa9oc9uefDUR8XtgKT0l81Y","당산","159 우송 빌딩 4 층, 영중로 영등포구 서울특별시",37.5347978,126.90265
180,"02호선","합정",37.549463,126.913739,"ChIJV1A_Y9aYfDUR2PkPvMQNZ_g","합정","서울특별시 마포구 합정동 391-19",37.5495753,126.9139908
181,"02호선","홍대입구",37.557192,126.925381,"ChIJExW378KYfDUR8aFijbcqirQ","홍대입구","서울특별시 서교동",37.5581082,126.9259574
182,"02호선","신촌",37.555134,126.936893,"ChIJg_2jvpWYfDURsKnLkq7lw2o","신촌","인천광역시 서구 가정3동",37.5550592,126.9364998
183,"02호선","이대",37.556733,126.946013,"ChIJmyBIrJuYfDURRPMftUo6eSw","이대","서울특별시 대흥동",37.556784,126.94626
184,"02호선","아현",37.557345,126.956141,"ChIJ0XcIRniifDURgQeVzfFTdNs","아현","서울특별시 북, 양금동",37.557388,126.956132
185,"02호선","충정로",37.559973,126.963672,"ZERO_RESULTS",,,,
186,"07호선","신대방삼거리",37.499701,126.928276,"ZERO_RESULTS",,,,
187,"07호선","신풍",37.50008,126.90993,"ZERO_RESULTS",,,,
188,"07호선","가산디지털단지",37.481072,126.882343,"ZERO_RESULTS",,,,
189,"07호선","철산",37.47605,126.867911,"ChIJF_Oq4_dhezURbjMkzVGz8LY","철산","경기도 광명시 철산3동 철산로 지하 13",37.4759679,126.8677304
190,"07호선","온수",37.492258,126.823388,"ZERO_RESULTS",,,,
191,"07호선","까치울",37.506207,126.810939,"ChIJcdGWmp1iezURqU4MlLjjBf8","까치울","경기도 부천시 원미구 성곡동 길주로",37.5062327,126.8113591
192,"08호선","잠실",37.51395,127.102234,"ChIJsaECEwqlfDURVEJQ6Agz7qc","잠실","서울특별시 잠실6동",37.5132612,127.1001336
193,"09호선","종합운동장",37.510997,127.073642,"ChIJ-xB9oU-kfDURnEQ7TGx3MiE","종합운동장","서울특별시 잠실동",37.511037,127.073674
194,"09호선","석촌고분",37.5031988,127.0968027,"ChIJl4SL1ZilfDURI0g6K0GLq9c","석촌","서울특별시 송파동",37.5057138,127.1070689
195,"09호선","한성백제",37.5162985,127.1147715,"ChIJIddeSGWlfDURYq1v3gD5p4g","한성백제","서울특별시 방이동",37.516421,127.116248
196,"09호선","둔촌오륜",37.5198096,127.1316377,"ChIJjVOTB-2vfDURysJowszUlfo","둔촌오륜","서울특별시 둔촌동",37.519296,127.138675
197,"09호선","중앙보훈병원",37.5268044,127.1454439,"ZERO_RESULTS",,,,
198,"02호선","강변",37.535095,127.094681,"ChIJCwYCJD2lfDURax4Dbiv1cic","강변","서울특별시 광진구 구의동 강변역로 53",37.535098,127.094695
199,"02호선","잠실나루",37.520733,127.10379,"ChIJeZ6SVg2lfDURKyMEoDRoJ1c","잠실나루역","서울특별시 송파구 잠실4동 오금로 20",37.520669,127.103839
200,"02호선","잠실",37.51395,127.102234,"ChIJsaECEwqlfDURVEJQ6Agz7qc","잠실","서울특별시 잠실6동",37.5132612,127.1001336
201,"02호선","잠실새내",37.511687,127.086162,"ChIJ4Q71Q6ylfDUR4vyVvBFHnLI","잠실새내","서울특별시 송파구 잠실동 올림픽로 140",37.511632,127.085602
202,"02호선","종합운동장",37.510997,127.073642,"ChIJ-xB9oU-kfDURnEQ7TGx3MiE","종합운동장","서울특별시 잠실동",37.511037,127.073674
203,"02호선","삼성",37.508844,127.06316,"ChIJsw9YakCkfDURa3zI5CTN6SM","삼성","서울특별시 강남구 대치2동",37.508872,127.063186
204,"02호선","선릉",37.504503,127.049008,"ChIJvZchkQ-kfDUR0-rnxf1OUls","선릉","서울특별시 역삼동",37.504487,127.048957
205,"02호선","역삼",37.500622,127.036456,"ChIJKxs2jFmhfDURPP--kvKavw0","강남","서울특별시 역삼동",37.497952,127.027619
206,"02호선","강남",37.497175,127.027926,"ChIJKxs2jFmhfDURPP--kvKavw0","강남","서울특별시 역삼동",37.497952,127.027619
207,"02호선","교대",37.493415,127.01408,"ZERO_RESULTS",,,,
208,"02호선","방배",37.481426,126.997596,"ChIJn2RpWgehfDUR1lZMFlVhYnw","방배","서울특별시 방배동",37.481496,126.997667
209,"02호선","사당",37.47653,126.981685,"ChIJb34qtU6gfDUR0Ehf_K-jp3w","사당역","서울특별시 동작구 사당동 1026-32",37.476568,126.981649
210,"02호선","낙성대",37.47693,126.963693,"ChIJEdjCHyWgfDUR7zUxfFYv6hs","낙성대","서울특별시 인헌동",37.477126,126.963433
211,"02호선","서울대입구",37.481247,126.952739,"ChIJ--IQSoiffDURAw6n1G1NCDw","서울대입구","서울특별시 청룡동",37.48122,126.952728
212,"02호선","봉천",37.482362,126.941892,"ChIJOfTuK5KffDURvgwfCYYCMNI","봉천","서울특별시 은천동",37.482486,126.94159
213,"02호선","신림",37.484201,126.929715,"ChIJcwuCBb-ffDUR0Ew6psdO6sU","신림역","서울특별시 서원동",37.484231,126.929699
214,"02호선","구로디지털단지",37.485266,126.901401,"ChIJlwBZZjCefDURzzZYC4_jUOk","구로디지털단지","서울특별시 대림동",37.485215,126.901594
215,"01호선","녹양",37.75938,127.042292,"ChIJawHQhdTGfDURLEORUobCDK4","녹양","의정부시 녹양동",37.759425,127.042293
216,"02호선","을지로입구",37.566014,126.982618,"ChIJA5RMFe6ifDURGrk7MY0umwc","을지로입구","서울특별시 중구 을지로동 42",37.566065,126.982679
217,"02호선","을지로3가",37.566295,126.99191,"ChIJAWNsHeSifDUREcuaWDQ1dv8","을지로3가","서울특별시 을지로3가",37.566288,126.991051
218,"02호선","을지로4가",37.566941,126.998079,"ChIJXXSl0R-jfDURmGHL_MxrrGE","을지로4가","서울특별시 중구 을지로동 178",37.566621,126.997733
219,"02호선","동대문역사문화공원",37.565138,127.007896,"ChIJRTkaPz2jfDUReQo0-UY580U","동대문역사문화공원","서울특별시 을지로7가",37.565682,127.008953
220,"02호선","신당",37.565972,127.01782,"ChIJcxwUT0ejfDURwzxdo4qEpto","신당","서울특별시 중구 황학동 퇴계로 지하 431-1",37.565669,127.019452
221,"02호선","한양대",37.555273,127.043655,"ChIJK9lqOqGkfDURY26ruOhxFHQ","한양대","서울특별시 사근동",37.5555961,127.0436859
222,"02호선","뚝섬",37.547184,127.047367,"ChIJhykhEpmkfDURZY1dpWRNiE0","뚝섬","서울특별시 성수1가2동",37.547206,127.047405
223,"02호선","성수",37.544581,127.055961,"ChIJM2dMgpakfDURtL7E74IE1QU","성수","서울특별시 성수2가3동",37.544577,127.055991
224,"02호선","건대입구",37.540693,127.07023,"ChIJBVAHrOmkfDURiatjSxtmL6o","건대입구","서울특별시 화양동",37.540372,127.069276
225,"02호선","구의",37.537077,127.085916,"ChIJdWUoySGlfDURSEI4uARPekw","구의","서울특별시 자양2동",37.537153,127.086152
226,"04호선","사당",37.47653,126.981685,"ChIJb34qtU6gfDUR0Ehf_K-jp3w","사당역","서울특별시 동작구 사당동 1026-32",37.476568,126.981649
227,"05호선","신길",37.517122,126.917169,"ZERO_RESULTS",,,,
228,"인천2호선","검단사거리",37.60185,126.657108,"ChIJsaayE6CBfDUR4FQWJGQKrac","완정","인천광역시 검단4동",37.592865,126.67303
229,"07호선","학동",37.514229,127.031656,"ZERO_RESULTS",,,,
230,"07호선","논현",37.511093,127.021415,"ZERO_RESULTS",,,,
231,"07호선","내방",37.487618,126.993513,"ZERO_RESULTS",,,,
232,"07호선","이수",37.484954,126.9793159,"ChIJIdFmXrGhfDURDxh-seS2itk","총신대입구(이수)","서울특별시 사당동",37.48680299999999,126.982193
233,"07호선","숭실대입구",37.496029,126.953822,"ChIJ83jK_hiefDURiXvQcHvqIYU","남구로역(7호선)","서울특별시 구로구 구로동 800",37.4860154,126.8872302
234,"07호선","상도",37.502834,126.94791,"ChIJ83jK_hiefDURiXvQcHvqIYU","남구로역(7호선)","서울특별시 구로구 구로동 800",37.4860154,126.8872302
235,"07호선","보라매",37.499872,126.920428,"ChIJk-Tq0qiffDURtsSBXO9jGy4","보라매 역","서울특별시 대방동",37.49973689999999,126.9206038
236,"07호선","대림",37.49297,126.895801,"ZERO_RESULTS",,,,
237,"07호선","남구로",37.486056,126.887249,"OVER_QUERY_LIMIT",,,,
238,"07호선","광명사거리",37.479252,126.854876,"OVER_QUERY_LIMIT",,,,
239,"07호선","천왕",37.486637,126.838713,"ChIJ83jK_hiefDURiXvQcHvqIYU","남구로역(7호선)","서울특별시 구로구 구로동 800",37.4860154,126.8872302
240,"09호선","삼성중앙",37.513011,127.053282,"ChIJQy0wGm2kfDURRYldk6OLPHQ","삼성중앙","서울특별시 삼성동",37.5128889,127.0526509
241,"인천2호선","인천대공원",37.448769,126.752618,"ChIJs_RYZGR7ezURBf4EU7l1qw4","인천대공원","인천광역시 장수동",37.448498,126.752826
242,"09호선","봉은사",37.514219,127.060245,"ChIJQ41i62mkfDURKWguQX-pa8M","봉은사.삼성1파출소앞","서울특별시 삼성1동",37.514221,127.060266
243,"09호선","삼전",37.5042766,127.0884186,"ChIJl4SL1ZilfDURI0g6K0GLq9c","석촌","서울특별시 송파동",37.5057138,127.1070689
244,"09호선","석촌",37.505431,127.106979,"ChIJl4SL1ZilfDURI0g6K0GLq9c","석촌","서울특별시 송파동",37.5057138,127.1070689
245,"09호선","송파나루",37.5102451,127.1100425,"ChIJLw5yVHalfDURxuaJnsEW9S0","송파나루","서울특별시 방이동",37.510276,127.112224
246,"09호선","올림픽공원",37.516078,127.130848,"ChIJI1sviouvfDURsd7w2LAsIuE","올림픽공원","서울특별시 오륜동",37.515883,127.130847
247,"07호선","부천종합운동장",37.50538,126.797337,"ZERO_RESULTS",,,,
248,"07호선","춘의",37.503663,126.787036,"ChIJGxgY1LNiezURQsh_xdSYPwc","춘의","부천시 춘의동",37.503722,126.787095
249,"07호선","신중동",37.503048,126.77596,"ChIJKRShhEl9ezURfZgSqA0Xcrw","신중동","부천시 중동",37.50306399999999,126.775977
250,"07호선","부천시청",37.504631,126.763538,"ChIJz6qCcT99ezURHepy3U8iaGY","부천시청","경기도 부천시 원미구 중동 길주로",37.504681,126.763618
251,"07호선","상동",37.505781,126.753083,"ChIJ55-AxxN9ezURi2Lztx_SC4M","상동","경기도 부천시 원미구 중동 부천시 보건소",37.505814,126.753163
252,"07호선","삼산체육관",37.506411,126.742153,"ZERO_RESULTS",,,,
253,"07호선","굴포천",37.506997,126.73128,"ZERO_RESULTS",,,,
254,"07호선","부평구청",37.508336,126.720548,"ChIJU0sjmLZ9ezURbEH16NOAi-Q","부평구청","인천광역시 갈산동",37.50745,126.721247
255,"08호선","암사",37.55021,127.127562,"ChIJA9iprgmwfDURcg3eqSjKDMA","암사역(8호선)","서울특별시 강동구 암사동 501",37.55114349999999,127.1281759
256,"08호선","천호",37.538397,127.123572,"ChIJBcOeqVWlfDURL6r77rD0Kg8","천호","서울특별시 성내2동",37.538486,127.123905
257,"08호선","강동구청",37.530341,127.120508,"ChIJtbpL1lulfDUR_u9S2HsTNHg","강동구청","서울특별시 성내동",37.530518,127.120552
258,"08호선","몽촌토성",37.517409,127.112359,"ChIJNag51HGlfDUR9hxC46oXRX8","몽촌토성","서울특별시 잠실4동",37.517648,127.112757
259,"01호선","남영",37.541021,126.9713,"ChIJy6fIsBSifDUR2_qAtUAN3y0","남영","서울특별시 남영동",37.540606,126.971316
260,"01호선","용산",37.529849,126.964561,"ChIJDxUjqASifDURYoe1LjkFbE0","용산","서울특별시 용산구 한강로3가 한강대로23길",37.5298837,126.9648019
261,"01호선","노량진",37.514219,126.942454,"ChIJFVIwBGiffDUR25EZohv31V0","노량진","서울특별시 노량진동",37.51408199999999,126.941687
262,"01호선","대방",37.513342,126.926382,"ZERO_RESULTS",,,,
263,"01호선","영등포",37.515504,126.907628,"ChIJESwrX_yefDUROj05E0iULTE","영등포","서울특별시 영등포구 영등포본동",37.515766,126.907427
264,"01호선","신도림",37.508725,126.891295,"ChIJkwIlpV2efDURwFYgcfPXQvw","신도림","서울특별시 구로구 신도림동 새말로 117-21",37.5089833,126.8915131
265,"경의선","이촌",37.522272,126.974345,"ChIJRRFp0B-ifDUR0DUy05OdfuI","이촌역","서울특별시 한강로동",37.522379,126.973651
266,"경의선","서빙고",37.519594,126.988537,"ChIJ88eK5SiifDUR4qpLYo-mjzQ","서빙고","서울특별시 용산구 서빙고동",37.519619,126.988375
267,"경의선","옥수",37.540685,127.017965,"ChIJjQarRGmhfDURFMWCM7HnwhE","교대","서울특별시 서초4동",37.493902,127.014395
268,"경의선","왕십리",37.561533,127.037732,"ChIJaWenQVijfDURn0RpYmEzwks","왕십리","서울특별시 행당동",37.561949,127.038485
269,"경의선","청량리",37.580178,127.046835,"ZERO_RESULTS",,,,
270,"01호선","회기",37.58946,127.057583,"ChIJCxR7T2y7fDURYRnVdmREfHc","회기","서울특별시 휘경1동",37.589686,127.0578
271,"01호선","외대앞",37.596073,127.063549,"ChIJrcVrcgu7fDURjow8YH1yuoo","외대앞역","서울특별시 이문동",37.596165,127.063591
272,"01호선","신이문",37.601854,127.067325,"ChIJ263Jyaa7fDUR4Sjwb3YSb_Q","신이문역","서울특별시 이문동",37.601809,127.067391
273,"01호선","광운대",37.623632,127.061835,"ChIJCXfWAMK7fDURDZFQ4dy-5R0","광운대","서울특별시 노원구 월계1동",37.6234616,127.0615573
